,feature name,importance
8481,75 Cerebellar White Matter_PC_O 36 1,0.0
8482,75 Cerebellar White Matter_Cer m38 1,0.0
8483,75 Cerebellar White Matter_PC 40 8,0.0
8484,75 Cerebellar White Matter_DG 40 2,0.0
8485,75 Cerebellar White Matter_PE_P 41 5,0.0
8486,75 Cerebellar White Matter_LPC 22 5,0.0
8487,75 Cerebellar White Matter_PC 42 4,0.0
8488,75 Cerebellar White Matter_PC 40 1,0.0
8489,75 Cerebellar White Matter_LPC 20 3,0.0
8490,75 Cerebellar White Matter_PE_P 40 2,0.0
8491,75 Cerebellar White Matter_PE 39 6,0.0
8492,75 Cerebellar White Matter_LPC 16 1,0.0
8493,75 Cerebellar White Matter_PE 36 3,0.0
8494,75 Cerebellar White Matter_SulfoHexCer t43 2,0.0
8495,75 Cerebellar White Matter_PG 40 8,0.0
8496,68 Medial Dorsal Thalamus_Cer m41 2,0.0
8497,75 Cerebellar White Matter_PC 46 3,0.0
8498,75 Cerebellar White Matter_PC 30 0,0.0
8499,75 Cerebellar White Matter_TG 60 10,0.0
8500,75 Cerebellar White Matter_SulfoHexCer t44 2,0.0
8501,75 Cerebellar White Matter_SulfoHexCer t42 1,0.0
8502,75 Cerebellar White Matter_PC 40 2,0.0
8503,75 Cerebellar White Matter_TG 56 4,0.0
8504,75 Cerebellar White Matter_PE 35 2,0.0
8505,75 Cerebellar White Matter_PE 42 5,0.0
8506,75 Cerebellar White Matter_SM d40 2,0.0
8507,75 Cerebellar White Matter_PC 34 1,0.0
8508,75 Cerebellar White Matter_FA 20 1,0.0
8509,75 Cerebellar White Matter_PI 38 4,0.0
8510,75 Cerebellar White Matter_PE 40 7,0.0
8511,75 Cerebellar White Matter_PG 42 10,0.0
8512,75 Cerebellar White Matter_CAR 18 1,0.0
8513,75 Cerebellar White Matter_PC 45 2,0.0
8514,75 Cerebellar White Matter_PC_O 30 0,0.0
8515,75 Cerebellar White Matter_PC 32 0,0.0
8516,75 Cerebellar White Matter_PC 38 5,0.0
8517,75 Cerebellar White Matter_Cer d38 2,0.0
8518,75 Cerebellar White Matter_DG 42 4,0.0
8519,75 Cerebellar White Matter_FA 22 3,0.0
8520,75 Cerebellar White Matter_PC 40 3,0.0
8521,75 Cerebellar White Matter_PE 38 3,0.0
8522,68 Medial Dorsal Thalamus_SulfoHexCer t42 1,0.0
8523,68 Medial Dorsal Thalamus_TG 60 10,0.0
8524,75 Cerebellar White Matter_PC_P 37 1,0.0
8525,48 Cingulate Anterior (BA24)_PG 34 2,0.0
8526,48 Cingulate Anterior (BA24)_Cer m36 0,0.0
8527,48 Cingulate Anterior (BA24)_DG 37 4,0.0
8528,48 Cingulate Anterior (BA24)_TG 52 2,0.0
8529,48 Cingulate Anterior (BA24)_PE_P 33 1,0.0
8530,48 Cingulate Anterior (BA24)_FA 20 5,0.0
8531,48 Cingulate Anterior (BA24)_FA 22 5,0.0
8532,48 Cingulate Anterior (BA24)_SulfoHexCer t42 2,0.0
8533,48 Cingulate Anterior (BA24)_Cer t36 0,0.0
8534,48 Cingulate Anterior (BA24)_SM d41 1,0.0
8535,48 Cingulate Anterior (BA24)_DG 36 2,0.0
8536,48 Cingulate Anterior (BA24)_SulfoHexCer t41 1,0.0
8537,48 Cingulate Anterior (BA24)_PE_P 41 7,0.0
8538,48 Cingulate Anterior (BA24)_HexCer t43 2,0.0
8539,48 Cingulate Anterior (BA24)_LPE 20 4,0.0
8540,48 Cingulate Anterior (BA24)_PI 36 4,0.0
8541,48 Cingulate Anterior (BA24)_HexCer t41 2,0.0
8542,48 Cingulate Anterior (BA24)_SulfoHexCer d42 2,0.0
8543,48 Cingulate Anterior (BA24)_Cer d40 1,0.0
8544,48 Cingulate Anterior (BA24)_PC_P 36 2,0.0
8545,48 Cingulate Anterior (BA24)_Cer m42 2,0.0
8546,48 Cingulate Anterior (BA24)_PI 38 5,0.0
8547,48 Cingulate Anterior (BA24)_PE 38 1,0.0
8548,48 Cingulate Anterior (BA24)_PC 38 7,0.0
8549,48 Cingulate Anterior (BA24)_PC 44 1,0.0
8550,48 Cingulate Anterior (BA24)_SulfoHexCer d44 2,0.0
8551,48 Cingulate Anterior (BA24)_PG 42 9,0.0
8552,48 Cingulate Anterior (BA24)_SulfoHexCer d41 1,0.0
8553,48 Cingulate Anterior (BA24)_PE_O 38 4,0.0
8554,48 Cingulate Anterior (BA24)_TG 56 5,0.0
8555,48 Cingulate Anterior (BA24)_PC 37 4,0.0
8556,48 Cingulate Anterior (BA24)_LPE 18 1,0.0
8557,48 Cingulate Anterior (BA24)_PC 35 4,0.0
8558,48 Cingulate Anterior (BA24)_PE 34 2,0.0
8559,48 Cingulate Anterior (BA24)_PC 33 2,0.0
8560,48 Cingulate Anterior (BA24)_LPC 22 4,0.0
8561,48 Cingulate Anterior (BA24)_PC 34 4,0.0
8562,48 Cingulate Anterior (BA24)_PC 39 6,0.0
8563,48 Cingulate Anterior (BA24)_PE 40 6,0.0
8564,48 Cingulate Anterior (BA24)_Cer d36 2,0.0
8565,48 Cingulate Anterior (BA24)_Cer m44 1,0.0
8566,48 Cingulate Anterior (BA24)_SM d34 1,0.0
8567,48 Cingulate Anterior (BA24)_FA 19 0,0.0
8568,48 Cingulate Anterior (BA24)_PC 38 2,0.0
8569,48 Cingulate Anterior (BA24)_PC 42 7,0.0
8570,48 Cingulate Anterior (BA24)_PC_O 38 6,0.0
8571,48 Cingulate Anterior (BA24)_PE 40 4,0.0
8572,48 Cingulate Anterior (BA24)_PG 38 6,0.0
8573,48 Cingulate Anterior (BA24)_PC_P 40 4,0.0
8574,48 Cingulate Anterior (BA24)_Cholesterol,0.0
8575,48 Cingulate Anterior (BA24)_LPE 20 1,0.0
8576,48 Cingulate Anterior (BA24)_PC_P 34 1,0.0
8577,48 Cingulate Anterior (BA24)_PC_P 38 1,0.0
8578,48 Cingulate Anterior (BA24)_HexCer d44 2,0.0
8579,48 Cingulate Anterior (BA24)_FA 20 3,0.0
8580,48 Cingulate Anterior (BA24)_FA 22 0,0.0
8581,48 Cingulate Anterior (BA24)_SM d42 1,0.0
8582,48 Cingulate Anterior (BA24)_PE 38 6,0.0
8583,48 Cingulate Anterior (BA24)_LPE 22 6,0.0
8584,48 Cingulate Anterior (BA24)_Cer m41 2,0.0
8585,"65 Hippocampus, CA1_PC 46 3",0.0
8586,"65 Hippocampus, CA1_PC 30 0",0.0
8587,"65 Hippocampus, CA1_TG 60 10",0.0
8588,"65 Hippocampus, CA1_PE 40 8",0.0
8589,"65 Hippocampus, CA1_Cer d35 1",0.0
8590,"65 Hippocampus, CA1_SM d40 1",0.0
8591,"65 Hippocampus, CA1_PC 40 7",0.0
8592,"65 Hippocampus, CA1_TG 58 7",0.0
8593,"65 Hippocampus, CA1_PE 35 1",0.0
8594,"65 Hippocampus, CA1_PE_P 36 3",0.0
8595,"65 Hippocampus, CA1_PC_O 36 2",0.0
8596,"65 Hippocampus, CA1_FA 24 6",0.0
8597,"65 Hippocampus, CA1_HexCer d41 1",0.0
8598,"65 Hippocampus, CA1_FA 22 7",0.0
8599,"65 Hippocampus, CA1_TG 58 10",0.0
8600,"65 Hippocampus, CA1_PC 33 1",0.0
8601,"65 Hippocampus, CA1_PC_O 36 1",0.0
8602,"65 Hippocampus, CA1_Cer m38 1",0.0
8603,"65 Hippocampus, CA1_PC 40 8",0.0
8604,"65 Hippocampus, CA1_DG 40 2",0.0
8605,"65 Hippocampus, CA1_PE_P 41 5",0.0
8606,"65 Hippocampus, CA1_LPC 22 5",0.0
8607,"65 Hippocampus, CA1_PC 42 4",0.0
8608,"65 Hippocampus, CA1_PC 40 1",0.0
8609,"65 Hippocampus, CA1_LPC 20 3",0.0
8610,"65 Hippocampus, CA1_PE_P 40 2",0.0
8611,"65 Hippocampus, CA1_PE 39 6",0.0
8612,"65 Hippocampus, CA1_PE_P 37 2",0.0
8613,"65 Hippocampus, CA1_PI 38 6",0.0
8614,"65 Hippocampus, CA1_Cer d36 0",0.0
8615,"65 Hippocampus, CA1_PC_O 38 5",0.0
8616,"65 Hippocampus, CA1_TG 60 11",0.0
8617,"65 Hippocampus, CA1_PC_P 30 0",0.0
8618,"65 Hippocampus, CA1_CAR 18 1",0.0
8619,"65 Hippocampus, CA1_SulfoHexCer t44 2",0.0
8620,"65 Hippocampus, CA1_SulfoHexCer t42 1",0.0
8621,"65 Hippocampus, CA1_PC 40 2",0.0
8622,"65 Hippocampus, CA1_TG 56 4",0.0
8623,"65 Hippocampus, CA1_PE 35 2",0.0
8624,"65 Hippocampus, CA1_PE 42 5",0.0
8625,"65 Hippocampus, CA1_SM d40 2",0.0
8626,"65 Hippocampus, CA1_PC 34 1",0.0
8627,"65 Hippocampus, CA1_PG 40 8",0.0
8628,"65 Hippocampus, CA1_FA 20 1",0.0
8629,"65 Hippocampus, CA1_PE 40 7",0.0
8630,"65 Hippocampus, CA1_PG 42 10",0.0
8631,"65 Hippocampus, CA1_PC 45 2",0.0
8632,"65 Hippocampus, CA1_LPC 16 1",0.0
8633,"65 Hippocampus, CA1_PC_O 30 0",0.0
8634,"65 Hippocampus, CA1_PC 32 0",0.0
8635,"65 Hippocampus, CA1_PC 38 5",0.0
8636,"65 Hippocampus, CA1_Cer d38 2",0.0
8637,"65 Hippocampus, CA1_DG 42 4",0.0
8638,"65 Hippocampus, CA1_LPE 20 2",0.0
8639,"65 Hippocampus, CA1_FA 22 3",0.0
8640,"65 Hippocampus, CA1_PC 40 3",0.0
8641,"65 Hippocampus, CA1_PE 38 3",0.0
8642,"65 Hippocampus, CA1_PI 38 4",0.0
8643,"65 Hippocampus, CA1_SulfoHexCer t43 2",0.0
8644,"65 Hippocampus, CA1_PE 36 3",0.0
8645,48 Cingulate Anterior (BA24)_PE_P 37 1,0.0
8646,48 Cingulate Anterior (BA24)_SulfoHexCer d40 1,0.0
8647,"65 Hippocampus, CA1_FA 22 4",0.0
8648,48 Cingulate Anterior (BA24)_PE_P 36 1,0.0
8649,48 Cingulate Anterior (BA24)_TG 56 7,0.0
8650,48 Cingulate Anterior (BA24)_PE 42 8,0.0
8651,48 Cingulate Anterior (BA24)_PE_P 34 2,0.0
8652,48 Cingulate Anterior (BA24)_PE 36 1,0.0
8653,48 Cingulate Anterior (BA24)_CE 20 4,0.0
8654,48 Cingulate Anterior (BA24)_PC 42 10,0.0
8655,48 Cingulate Anterior (BA24)_PE 39 4,0.0
8656,48 Cingulate Anterior (BA24)_FA 21 3,0.0
8657,48 Cingulate Anterior (BA24)_FA 14 0,0.0
8658,48 Cingulate Anterior (BA24)_SM d35 2,0.0
8659,48 Cingulate Anterior (BA24)_PC 40 5,0.0
8660,48 Cingulate Anterior (BA24)_FA 18 1,0.0
8661,48 Cingulate Anterior (BA24)_PC 46 5,0.0
8662,48 Cingulate Anterior (BA24)_SulfoHexCer d43 2,0.0
8663,48 Cingulate Anterior (BA24)_PC 35 3,0.0
8664,48 Cingulate Anterior (BA24)_PC_O 40 7,0.0
8665,48 Cingulate Anterior (BA24)_HexCer d43 1,0.0
8666,48 Cingulate Anterior (BA24)_PE_O 40 4,0.0
8667,48 Cingulate Anterior (BA24)_PC 29 0,0.0
8668,48 Cingulate Anterior (BA24)_PC_P 38 6,0.0
8669,48 Cingulate Anterior (BA24)_LPE 22 4,0.0
8670,48 Cingulate Anterior (BA24)_SM d43 2,0.0
8671,48 Cingulate Anterior (BA24)_HexCer d40 1,0.0
8672,48 Cingulate Anterior (BA24)_PC_P 37 1,0.0
8673,48 Cingulate Anterior (BA24)_PE 38 2,0.0
8674,48 Cingulate Anterior (BA24)_PC_O 34 0,0.0
8675,48 Cingulate Anterior (BA24)_PC_O 32 0,0.0
8676,48 Cingulate Anterior (BA24)_FA 20 4,0.0
8677,48 Cingulate Anterior (BA24)_DG 40 4,0.0
8678,48 Cingulate Anterior (BA24)_PC 37 1,0.0
8679,48 Cingulate Anterior (BA24)_PC_P 34 2,0.0
8680,48 Cingulate Anterior (BA24)_FA 17 0,0.0
8681,48 Cingulate Anterior (BA24)_FA 20 0,0.0
8682,48 Cingulate Anterior (BA24)_SM d37 1,0.0
8683,48 Cingulate Anterior (BA24)_DG 34 1,0.0
8684,48 Cingulate Anterior (BA24)_Cer m36 1,0.0
8685,48 Cingulate Anterior (BA24)_PE 37 4,0.0
8686,48 Cingulate Anterior (BA24)_PC_O 35 2,0.0
8687,48 Cingulate Anterior (BA24)_FA 17 1,0.0
8688,48 Cingulate Anterior (BA24)_CE 18 2,0.0
8689,48 Cingulate Anterior (BA24)_LPC 20 1,0.0
8690,48 Cingulate Anterior (BA24)_PE 36 5,0.0
8691,48 Cingulate Anterior (BA24)_PG 40 7,0.0
8692,48 Cingulate Anterior (BA24)_PC 37 5,0.0
8693,48 Cingulate Anterior (BA24)_SM d37 2,0.0
8694,48 Cingulate Anterior (BA24)_TG 52 3,0.0
8695,48 Cingulate Anterior (BA24)_SulfoHexCer d42 1,0.0
8696,48 Cingulate Anterior (BA24)_SM d36 0,0.0
8697,48 Cingulate Anterior (BA24)_PE_O 42 7,0.0
8698,48 Cingulate Anterior (BA24)_PC_P 38 2,0.0
8699,48 Cingulate Anterior (BA24)_PC 38 3,0.0
8700,48 Cingulate Anterior (BA24)_PC_P 40 2,0.0
8701,48 Cingulate Anterior (BA24)_PE_P 40 4,0.0
8702,48 Cingulate Anterior (BA24)_PE 34 1,0.0
8703,48 Cingulate Anterior (BA24)_FA 18 3,0.0
8704,48 Cingulate Anterior (BA24)_PC 35 1,0.0
8705,48 Cingulate Anterior (BA24)_PE_P 36 5,0.0
8706,48 Cingulate Anterior (BA24)_PE_P 35 1,0.0
8707,48 Cingulate Anterior (BA24)_PE 34 3,0.0
8708,48 Cingulate Anterior (BA24)_DG 35 1,0.0
8709,48 Cingulate Anterior (BA24)_LPC 18 0,0.0
8710,48 Cingulate Anterior (BA24)_HexCer d36 2,0.0
8711,48 Cingulate Anterior (BA24)_Cer d43 2,0.0
8712,48 Cingulate Anterior (BA24)_PE 36 6,0.0
8713,48 Cingulate Anterior (BA24)_TG 60 12,0.0
8714,48 Cingulate Anterior (BA24)_FA 16 0,0.0
8715,48 Cingulate Anterior (BA24)_SM d32 0,0.0
8716,48 Cingulate Anterior (BA24)_PC 38 6,0.0
8717,48 Cingulate Anterior (BA24)_PS 40 5,0.0
8718,48 Cingulate Anterior (BA24)_PC 31 1,0.0
8719,48 Cingulate Anterior (BA24)_TG 58 9,0.0
8720,48 Cingulate Anterior (BA24)_TG 54 4,0.0
8721,48 Cingulate Anterior (BA24)_LPC 20 4,0.0
8722,48 Cingulate Anterior (BA24)_PS 40 6,0.0
8723,48 Cingulate Anterior (BA24)_SM d36 2,0.0
8724,48 Cingulate Anterior (BA24)_PC_P 38 5,0.0
8725,48 Cingulate Anterior (BA24)_FA 18 2,0.0
8726,48 Cingulate Anterior (BA24)_DG 38 4,0.0
8727,48 Cingulate Anterior (BA24)_SM d41 2,0.0
8728,48 Cingulate Anterior (BA24)_PC 38 4,0.0
8729,48 Cingulate Anterior (BA24)_TG 50 3,0.0
8730,48 Cingulate Anterior (BA24)_PE 36 2,0.0
8731,48 Cingulate Anterior (BA24)_FA 22 6,0.0
8732,48 Cingulate Anterior (BA24)_PE_P 34 1,0.0
8733,48 Cingulate Anterior (BA24)_PE 42 10,0.0
8734,48 Cingulate Anterior (BA24)_SulfoHexCer t40 1,0.0
8735,48 Cingulate Anterior (BA24)_FA 24 4,0.0
8736,48 Cingulate Anterior (BA24)_PC_O 34 2,0.0
8737,48 Cingulate Anterior (BA24)_Cer m41 1,0.0
8738,48 Cingulate Anterior (BA24)_CAR 18 0,0.0
8739,48 Cingulate Anterior (BA24)_FA 24 5,0.0
8740,48 Cingulate Anterior (BA24)_TG 54 6,0.0
8741,48 Cingulate Anterior (BA24)_PC 42 2,0.0
8742,48 Cingulate Anterior (BA24)_Cer m39 1,0.0
8743,48 Cingulate Anterior (BA24)_SM d32 1,0.0
8744,48 Cingulate Anterior (BA24)_PE_P 36 2,0.0
8745,48 Cingulate Anterior (BA24)_PC_P 36 1,0.0
8746,48 Cingulate Anterior (BA24)_Cer m40 1,0.0
8747,48 Cingulate Anterior (BA24)_HexCer d42 1,0.0
8748,48 Cingulate Anterior (BA24)_FA 20 2,0.0
8749,48 Cingulate Anterior (BA24)_SulfoHexCer d43 1,0.0
8750,48 Cingulate Anterior (BA24)_PC 31 0,0.0
8751,48 Cingulate Anterior (BA24)_LPC 18 1,0.0
8752,48 Cingulate Anterior (BA24)_SM d33 1,0.0
8753,48 Cingulate Anterior (BA24)_PC 30 1,0.0
8754,48 Cingulate Anterior (BA24)_PE_P 40 7,0.0
8755,48 Cingulate Anterior (BA24)_FA 16 1,0.0
8756,48 Cingulate Anterior (BA24)_FA 19 1,0.0
8757,48 Cingulate Anterior (BA24)_PC 37 3,0.0
8758,48 Cingulate Anterior (BA24)_PC 35 2,0.0
8759,48 Cingulate Anterior (BA24)_PC_P 32 1,0.0
8760,48 Cingulate Anterior (BA24)_SM d38 1,0.0
8761,48 Cingulate Anterior (BA24)_PE 38 7,0.0
8762,48 Cingulate Anterior (BA24)_PE 42 6,0.0
8763,48 Cingulate Anterior (BA24)_PE_P 39 4,0.0
8764,48 Cingulate Anterior (BA24)_SM d36 1,0.0
8765,48 Cingulate Anterior (BA24)_PE_P 39 2,0.0
8766,48 Cingulate Anterior (BA24)_PC 40 4,0.0
8767,48 Cingulate Anterior (BA24)_PC 28 0,0.0
8768,"65 Hippocampus, CA1_LPE 24 4",0.0
8769,"65 Hippocampus, CA1_TG 52 4",0.0
8770,68 Medial Dorsal Thalamus_PC 30 0,0.0
8771,"65 Hippocampus, CA1_TG 60 12",0.0
8772,"65 Hippocampus, CA1_SM d32 0",0.0
8773,"65 Hippocampus, CA1_PC 38 6",0.0
8774,"65 Hippocampus, CA1_PS 40 5",0.0
8775,"65 Hippocampus, CA1_PC 31 1",0.0
8776,"65 Hippocampus, CA1_TG 58 9",0.0
8777,"65 Hippocampus, CA1_TG 54 4",0.0
8778,"65 Hippocampus, CA1_LPC 20 4",0.0
8779,"65 Hippocampus, CA1_PS 40 6",0.0
8780,"65 Hippocampus, CA1_SM d36 2",0.0
8781,"65 Hippocampus, CA1_PC_P 38 5",0.0
8782,"65 Hippocampus, CA1_FA 18 2",0.0
8783,"65 Hippocampus, CA1_DG 38 4",0.0
8784,"65 Hippocampus, CA1_SM d41 2",0.0
8785,"65 Hippocampus, CA1_PC 38 4",0.0
8786,"65 Hippocampus, CA1_TG 50 3",0.0
8787,"65 Hippocampus, CA1_PE 36 2",0.0
8788,"65 Hippocampus, CA1_FA 22 6",0.0
8789,"65 Hippocampus, CA1_SM d38 0",0.0
8790,"65 Hippocampus, CA1_PE_P 34 1",0.0
8791,"65 Hippocampus, CA1_PC 46 2",0.0
8792,"65 Hippocampus, CA1_PE 42 10",0.0
8793,"65 Hippocampus, CA1_SulfoHexCer t40 1",0.0
8794,"65 Hippocampus, CA1_FA 24 4",0.0
8795,"65 Hippocampus, CA1_PC_O 34 2",0.0
8796,"65 Hippocampus, CA1_Cer m41 1",0.0
8797,"65 Hippocampus, CA1_PC 37 1",0.0
8798,"65 Hippocampus, CA1_SulfoHexCer d40 1",0.0
8799,"65 Hippocampus, CA1_FA 16 0",0.0
8800,"65 Hippocampus, CA1_PE 36 6",0.0
8801,"65 Hippocampus, CA1_PE_P 36 2",0.0
8802,"65 Hippocampus, CA1_Cer d43 2",0.0
8803,"65 Hippocampus, CA1_Cer m40 1",0.0
8804,"65 Hippocampus, CA1_HexCer d42 1",0.0
8805,"65 Hippocampus, CA1_FA 20 2",0.0
8806,"65 Hippocampus, CA1_PC_O 32 1",0.0
8807,"65 Hippocampus, CA1_SulfoHexCer d43 1",0.0
8808,"65 Hippocampus, CA1_PC 31 0",0.0
8809,"65 Hippocampus, CA1_LPC 18 1",0.0
8810,"65 Hippocampus, CA1_SM d33 1",0.0
8811,"65 Hippocampus, CA1_PC 30 1",0.0
8812,"65 Hippocampus, CA1_PC 42 2",0.0
8813,"65 Hippocampus, CA1_PE_P 40 7",0.0
8814,"65 Hippocampus, CA1_FA 19 1",0.0
8815,"65 Hippocampus, CA1_PC 37 3",0.0
8816,"65 Hippocampus, CA1_PC 35 2",0.0
8817,"65 Hippocampus, CA1_PC_P 32 1",0.0
8818,"65 Hippocampus, CA1_SM d38 1",0.0
8819,"65 Hippocampus, CA1_PE 38 7",0.0
8820,"65 Hippocampus, CA1_PE 42 6",0.0
8821,"65 Hippocampus, CA1_PE_P 39 4",0.0
8822,"65 Hippocampus, CA1_SM d36 1",0.0
8823,"65 Hippocampus, CA1_PE_P 39 2",0.0
8824,"65 Hippocampus, CA1_LPE 16 0",0.0
8825,"65 Hippocampus, CA1_PC 28 0",0.0
8826,"65 Hippocampus, CA1_FA 16 1",0.0
8827,"65 Hippocampus, CA1_TG 54 6",0.0
8828,"65 Hippocampus, CA1_FA 24 5",0.0
8829,"65 Hippocampus, CA1_CAR 18 0",0.0
8830,"65 Hippocampus, CA1_PE_P 37 1",0.0
8831,"65 Hippocampus, CA1_PC 35 4",0.0
8832,"65 Hippocampus, CA1_PE 34 2",0.0
8833,"65 Hippocampus, CA1_PC 33 2",0.0
8834,"65 Hippocampus, CA1_TG 52 2",0.0
8835,"65 Hippocampus, CA1_PE_P 33 1",0.0
8836,"65 Hippocampus, CA1_FA 20 5",0.0
8837,"65 Hippocampus, CA1_FA 22 5",0.0
8838,"65 Hippocampus, CA1_SulfoHexCer t42 2",0.0
8839,"65 Hippocampus, CA1_Cer t36 0",0.0
8840,"65 Hippocampus, CA1_SM d41 1",0.0
8841,"65 Hippocampus, CA1_SulfoHexCer t41 1",0.0
8842,"65 Hippocampus, CA1_HexCer t43 2",0.0
8843,"65 Hippocampus, CA1_LPE 20 4",0.0
8844,"65 Hippocampus, CA1_PI 36 4",0.0
8845,"65 Hippocampus, CA1_HexCer t41 2",0.0
8846,"65 Hippocampus, CA1_SulfoHexCer d42 2",0.0
8847,"65 Hippocampus, CA1_Cer d40 1",0.0
8848,"65 Hippocampus, CA1_HexCer d43 2",0.0
8849,"65 Hippocampus, CA1_PC_P 36 2",0.0
8850,"65 Hippocampus, CA1_PC 44 2",0.0
8851,"65 Hippocampus, CA1_Cer m42 2",0.0
8852,"65 Hippocampus, CA1_PI 38 5",0.0
8853,"65 Hippocampus, CA1_PE 38 1",0.0
8854,"65 Hippocampus, CA1_PC 38 7",0.0
8855,"65 Hippocampus, CA1_PC 44 1",0.0
8856,"65 Hippocampus, CA1_SulfoHexCer d44 2",0.0
8857,"65 Hippocampus, CA1_PG 42 9",0.0
8858,"65 Hippocampus, CA1_SulfoHexCer d41 1",0.0
8859,"65 Hippocampus, CA1_Cer m41 2",0.0
8860,68 Medial Dorsal Thalamus_PC 46 3,0.0
8861,"65 Hippocampus, CA1_DG 37 4",0.0
8862,"65 Hippocampus, CA1_Cer m36 0",0.0
8863,"65 Hippocampus, CA1_PE_O 38 4",0.0
8864,"65 Hippocampus, CA1_Cholesterol",0.0
8865,"65 Hippocampus, CA1_LPC 22 4",0.0
8866,"65 Hippocampus, CA1_PC 34 4",0.0
8867,"65 Hippocampus, CA1_PE 40 6",0.0
8868,"65 Hippocampus, CA1_Cer d36 2",0.0
8869,"65 Hippocampus, CA1_Cer m44 1",0.0
8870,"65 Hippocampus, CA1_SM d34 1",0.0
8871,"65 Hippocampus, CA1_FA 19 0",0.0
8872,"65 Hippocampus, CA1_PC 38 2",0.0
8873,"65 Hippocampus, CA1_PC 42 7",0.0
8874,"65 Hippocampus, CA1_PC_O 38 6",0.0
8875,"65 Hippocampus, CA1_PG 38 6",0.0
8876,"65 Hippocampus, CA1_PC_P 40 4",0.0
8877,"65 Hippocampus, CA1_LPE 20 1",0.0
8878,"65 Hippocampus, CA1_PG 34 2",0.0
8879,"65 Hippocampus, CA1_PC_P 34 1",0.0
8880,"65 Hippocampus, CA1_PC_P 38 1",0.0
8881,"65 Hippocampus, CA1_HexCer d44 2",0.0
8882,"65 Hippocampus, CA1_FA 20 3",0.0
8883,"65 Hippocampus, CA1_FA 22 0",0.0
8884,"65 Hippocampus, CA1_SM d42 1",0.0
8885,"65 Hippocampus, CA1_PE 38 6",0.0
8886,"65 Hippocampus, CA1_LPE 22 6",0.0
8887,"65 Hippocampus, CA1_LPE 18 1",0.0
8888,"65 Hippocampus, CA1_TG 56 5",0.0
8889,"65 Hippocampus, CA1_Cer m44 2",0.0
8890,"65 Hippocampus, CA1_DG 38 2",0.0
8891,"65 Hippocampus, CA1_PC_P 36 1",0.0
8892,"65 Hippocampus, CA1_SM d32 1",0.0
8893,"65 Hippocampus, CA1_PC 42 9",0.0
8894,"65 Hippocampus, CA1_LPE 22 3",0.0
8895,"65 Hippocampus, CA1_FA 24 1",0.0
8896,"65 Hippocampus, CA1_Cer d41 2",0.0
8897,"65 Hippocampus, CA1_PC_O 34 1",0.0
8898,"65 Hippocampus, CA1_Cer m43 2",0.0
8899,"65 Hippocampus, CA1_PE 42 7",0.0
8900,"65 Hippocampus, CA1_PC 34 2",0.0
8901,"65 Hippocampus, CA1_FA 22 1",0.0
8902,"65 Hippocampus, CA1_PE 38 5",0.0
8903,"65 Hippocampus, CA1_DG 36 3",0.0
8904,"65 Hippocampus, CA1_DG 38 5",0.0
8905,"65 Hippocampus, CA1_HexCer t40 2",0.0
8906,"65 Hippocampus, CA1_PE_P 38 1",0.0
8907,"65 Hippocampus, CA1_PC_O 38 1",0.0
8908,"65 Hippocampus, CA1_LPC 22 6",0.0
8909,"65 Hippocampus, CA1_PC 36 1",0.0
8910,"65 Hippocampus, CA1_PC 34 0",0.0
8911,"65 Hippocampus, CA1_PE_P 35 2",0.0
8912,"65 Hippocampus, CA1_PE_P 40 8",0.0
8913,"65 Hippocampus, CA1_PE_P 34 0",0.0
8914,"65 Hippocampus, CA1_CE 22 6",0.0
8915,"65 Hippocampus, CA1_SM d42 2",0.0
8916,"65 Hippocampus, CA1_HexCer d42 2",0.0
8917,"65 Hippocampus, CA1_FA 20 0",0.0
8918,"65 Hippocampus, CA1_SM d37 1",0.0
8919,"65 Hippocampus, CA1_DG 34 1",0.0
8920,"65 Hippocampus, CA1_Cer m36 1",0.0
8921,"65 Hippocampus, CA1_Cer d42 2",0.0
8922,"65 Hippocampus, CA1_HexCer d38 1",0.0
8923,"65 Hippocampus, CA1_TG 58 8",0.0
8924,"65 Hippocampus, CA1_Cer m39 1",0.0
8925,"65 Hippocampus, CA1_HexCer t36 2",0.0
8926,"65 Hippocampus, CA1_HexCer d36 1",0.0
8927,"65 Hippocampus, CA1_TG 54 5",0.0
8928,"65 Hippocampus, CA1_TG 58 6",0.0
8929,"65 Hippocampus, CA1_SM d34 0",0.0
8930,"65 Hippocampus, CA1_PE 32 1",0.0
8931,"65 Hippocampus, CA1_CE 22 4",0.0
8932,"65 Hippocampus, CA1_PE_P 36 4",0.0
8933,"65 Hippocampus, CA1_SM d35 1",0.0
8934,"65 Hippocampus, CA1_LPE 18 0",0.0
8935,"65 Hippocampus, CA1_PE 40 3",0.0
8936,"65 Hippocampus, CA1_PC 36 2",0.0
8937,"65 Hippocampus, CA1_SM d34 2",0.0
8938,"65 Hippocampus, CA1_PE_P 37 4",0.0
8939,"65 Hippocampus, CA1_PE_P 32 1",0.0
8940,"65 Hippocampus, CA1_PE_O 40 5",0.0
8941,"65 Hippocampus, CA1_PC_O 40 4",0.0
8942,"65 Hippocampus, CA1_DG 36 4",0.0
8943,"65 Hippocampus, CA1_PC_O 36 4",0.0
8944,"65 Hippocampus, CA1_PC 42 8",0.0
8945,"65 Hippocampus, CA1_PC 36 4",0.0
8946,"65 Hippocampus, CA1_PE_P 42 4",0.0
