,feature name,importance
303,46 Prefrontal Medial (BA10m)_PE_P 40 8,0.0
304,46 Prefrontal Medial (BA10m)_PC_O 36 4,0.0
305,46 Prefrontal Medial (BA10m)_PE_P 41 5,0.0
306,46 Prefrontal Medial (BA10m)_PC_P 36 2,0.0
307,46 Prefrontal Medial (BA10m)_PC_P 36 1,0.0
308,46 Prefrontal Medial (BA10m)_PC_P 32 1,0.0
309,46 Prefrontal Medial (BA10m)_PE_P 35 2,0.0
310,46 Prefrontal Medial (BA10m)_PE_P 34 2,0.0
311,56 Nucleus Accumbens_LPC 22 4,0.0
312,46 Prefrontal Medial (BA10m)_FA 19 1,0.0
313,46 Prefrontal Medial (BA10m)_FA 22 3,0.0
314,46 Prefrontal Medial (BA10m)_FA 24 6,0.0
315,46 Prefrontal Medial (BA10m)_FA 24 5,0.0
316,46 Prefrontal Medial (BA10m)_FA 24 4,0.0
317,46 Prefrontal Medial (BA10m)_FA 24 1,0.0
318,46 Prefrontal Medial (BA10m)_FA 22 7,0.0
319,46 Prefrontal Medial (BA10m)_FA 22 6,0.0
320,46 Prefrontal Medial (BA10m)_FA 22 5,0.0
321,46 Prefrontal Medial (BA10m)_FA 22 4,0.0
322,46 Prefrontal Medial (BA10m)_FA 22 2,0.0
323,46 Prefrontal Medial (BA10m)_FA 20 0,0.0
324,46 Prefrontal Medial (BA10m)_FA 22 1,0.0
325,46 Prefrontal Medial (BA10m)_FA 22 0,0.0
326,46 Prefrontal Medial (BA10m)_FA 21 3,0.0
327,46 Prefrontal Medial (BA10m)_FA 20 5,0.0
328,46 Prefrontal Medial (BA10m)_FA 20 4,0.0
329,46 Prefrontal Medial (BA10m)_FA 20 3,0.0
330,46 Prefrontal Medial (BA10m)_FA 20 2,0.0
331,46 Prefrontal Medial (BA10m)_FA 20 1,0.0
332,46 Prefrontal Medial (BA10m)_SulfoHexCer d41 1,0.0
333,46 Prefrontal Medial (BA10m)_PI 40 6,0.0
334,46 Prefrontal Medial (BA10m)_PC 34 4,0.0
335,46 Prefrontal Medial (BA10m)_PC 40 1,0.0
336,46 Prefrontal Medial (BA10m)_PE_O 38 4,0.0
337,46 Prefrontal Medial (BA10m)_PE_P 34 0,0.0
338,46 Prefrontal Medial (BA10m)_PE 40 8,0.0
339,46 Prefrontal Medial (BA10m)_PE 39 6,0.0
340,46 Prefrontal Medial (BA10m)_SulfoHexCer d40 1,0.0
341,46 Prefrontal Medial (BA10m)_FA 18 3,0.0
342,46 Prefrontal Medial (BA10m)_PE_P 33 1,0.0
343,46 Prefrontal Medial (BA10m)_SulfoHexCer t40 1,0.0
344,46 Prefrontal Medial (BA10m)_PE_P 32 1,0.0
345,46 Prefrontal Medial (BA10m)_PG 42 9,0.0
346,46 Prefrontal Medial (BA10m)_PG 40 8,0.0
347,46 Prefrontal Medial (BA10m)_PG 40 7,0.0
348,46 Prefrontal Medial (BA10m)_PG 38 6,0.0
349,46 Prefrontal Medial (BA10m)_PG 34 2,0.0
350,46 Prefrontal Medial (BA10m)_PC 31 0,0.0
351,46 Prefrontal Medial (BA10m)_PC 35 4,0.0
352,46 Prefrontal Medial (BA10m)_PC 33 2,0.0
353,46 Prefrontal Medial (BA10m)_SulfoHexCer t43 2,0.0
354,46 Prefrontal Medial (BA10m)_FA 18 2,0.0
355,46 Prefrontal Medial (BA10m)_FA 18 1,0.0
356,46 Prefrontal Medial (BA10m)_FA 17 1,0.0
357,46 Prefrontal Medial (BA10m)_FA 17 0,0.0
358,46 Prefrontal Medial (BA10m)_FA 16 1,0.0
359,46 Prefrontal Medial (BA10m)_FA 16 0,0.0
360,46 Prefrontal Medial (BA10m)_FA 14 0,0.0
361,46 Prefrontal Medial (BA10m)_SulfoHexCer t44 2,0.0
362,46 Prefrontal Medial (BA10m)_SulfoHexCer d44 2,0.0
363,46 Prefrontal Medial (BA10m)_FA 19 0,0.0
364,46 Prefrontal Medial (BA10m)_SulfoHexCer t42 1,0.0
365,46 Prefrontal Medial (BA10m)_SulfoHexCer d43 1,0.0
366,46 Prefrontal Medial (BA10m)_SulfoHexCer t42 2,0.0
367,46 Prefrontal Medial (BA10m)_SulfoHexCer d43 2,0.0
368,46 Prefrontal Medial (BA10m)_SulfoHexCer t41 1,0.0
369,46 Prefrontal Medial (BA10m)_SulfoHexCer d42 1,0.0
370,46 Prefrontal Medial (BA10m)_SulfoHexCer d42 2,0.0
371,56 Nucleus Accumbens_LPC 22 5,0.0
372,56 Nucleus Accumbens_PE 34 1,0.0
