,feature name,importance
596,ENSG00000083454,7.87618400772799e-05
597,ENSG00000244509,7.876109296949017e-05
598,ENSG00000141485,7.874507503396631e-05
599,ENSG00000152404,7.846835844612922e-05
600,ENSG00000079432,7.845347827464018e-05
601,ENSG00000102081,7.844364435046129e-05
602,ENSG00000146909,7.844000222759937e-05
603,ENSG00000163629,7.840789573266669e-05
604,ENSG00000135116,7.836446885968282e-05
605,ENSG00000151790,7.834297242660178e-05
606,ENSG00000068615,7.833300646023909e-05
607,ENSG00000124205,7.832725008715332e-05
608,ENSG00000239961,7.827449577531023e-05
609,ENSG00000197969,7.819436529161956e-05
610,ENSG00000116688,7.819167653703128e-06
611,ENSG00000168306,7.818437378382354e-05
612,ENSG00000116128,7.817050369832948e-05
613,ENSG00000123552,7.81654414879048e-05
614,ENSG00000187676,7.815419883746917e-05
615,ENSG00000145982,7.811230712779803e-07
616,ENSG00000197360,7.807354074379726e-05
617,ENSG00000157916,7.806458099640436e-05
618,ENSG00000005379,7.802838803278732e-05
619,ENSG00000088325,7.802006751899727e-07
620,ENSG00000170322,7.80013076661645e-07
621,ENSG00000214447,7.796913145716568e-05
622,ENSG00000111676,7.792671252497526e-05
623,ENSG00000126261,7.791560648771946e-05
624,ENSG00000161203,7.787203199888588e-05
625,ENSG00000005483,7.784354465522292e-05
626,ENSG00000164404,7.780642223299883e-05
627,ENSG00000143434,7.780052197449343e-05
628,ENSG00000092847,7.776281624163376e-05
629,ENSG00000115155,7.774457591827156e-05
630,ENSG00000116199,7.773318935982437e-05
631,ENSG00000138669,7.771046786680716e-05
632,ENSG00000256087,7.770903772101856e-07
633,ENSG00000136205,7.770676930898712e-05
